cond,net,N,Lprime,tau_avg10
GR $D$ desc,flamingo,228,20,0.01597
GR $D$ desc,flamingo,228,21,0.01821
GR $D$ desc,flamingo,228,22,0.02941
GR $D$ desc,flamingo,228,23,0.02751
GR $D$ desc,flamingo,228,24,0.02913
GR $D$ desc,flamingo,228,25,0.04162
GR $D$ desc,flamingo,228,26,0.04672
GR $D$ desc,flamingo,228,27,0.04734
GR $D$ desc,flamingo,228,28,0.05261
GR $D$ desc,flamingo,228,29,0.0465
GR $D$ desc,flamingo,228,30,0.03866
GR $D$ desc,flamingo,228,31,0.04106
GR $D$ desc,flamingo,228,32,0.03283
GR $D$ desc,flamingo,228,33,0.04308
GR $D$ desc,flamingo,228,34,0.04185
GR $D$ desc,flamingo,228,35,0.04885
GR $D$ desc,flamingo,228,36,0.04992
GR $D$ desc,flamingo,228,37,0.05535
GR $D$ desc,flamingo,228,38,0.0651
GR $D$ desc,flamingo,228,39,0.07098
GR $D$ desc,flamingo,228,40,0.07625
GR $D$ desc,flamingo,228,41,0.07496
GR $D$ desc,flamingo,228,42,0.07199
GR $D$ desc,flamingo,228,43,0.07098
GR $D$ desc,flamingo,228,44,0.07625
GR $D$ desc,flamingo,228,45,0.08056
GR $D$ desc,flamingo,228,46,0.08084
GR $D$ desc,flamingo,228,47,0.08123
GR $D$ desc,flamingo,228,48,0.07944
GR $D$ desc,flamingo,228,49,0.07765
GR $D$ desc,flamingo,228,50,0.07989
GR $D$ desc,flamingo,228,51,0.07838
GR $D$ desc,flamingo,228,52,0.07994
GR $D$ desc,flamingo,228,53,0.07535
GR $D$ desc,flamingo,228,54,0.07462
GR $D$ desc,flamingo,228,55,0.06807
GR $D$ desc,flamingo,228,56,0.06779
GR $D$ desc,flamingo,228,57,0.06532
GR $D$ desc,flamingo,228,58,0.06605
GR $D$ desc,flamingo,228,59,0.0684
GR $D$ desc,flamingo,228,60,0.06801
GR $D$ desc,flamingo,228,61,0.06319
GR $D$ desc,flamingo,228,62,0.05524
GR $D$ desc,flamingo,228,63,0.05137
GR $D$ desc,flamingo,228,64,0.05641
GR $D$ desc,flamingo,228,65,0.06218
GR $D$ desc,flamingo,228,66,0.05641
GR $D$ desc,flamingo,228,67,0.05681
GR $D$ desc,flamingo,228,68,0.05384
GR $D$ desc,flamingo,228,69,0.05501
GR $D$ desc,flamingo,228,70,0.05597
GR $D$ desc,flamingo,228,71,0.05546
GR $D$ desc,flamingo,228,72,0.05401
GR $D$ desc,flamingo,228,73,0.05675
GR $D$ desc,flamingo,228,74,0.05916
GR $D$ desc,flamingo,228,75,0.06387
GR $D$ desc,flamingo,228,76,0.06336
GR $D$ desc,flamingo,228,77,0.06342
GR $D$ desc,flamingo,228,78,0.06252
GR $D$ desc,flamingo,228,79,0.06527
GR $D$ desc,flamingo,228,80,0.0688
GR $D$ desc,flamingo,228,81,0.06762
GR $D$ desc,flamingo,228,82,0.06314
GR $D$ desc,flamingo,228,83,0.06291
GR $D$ desc,flamingo,228,84,0.0698
GR $D$ desc,flamingo,228,85,0.07227
GR $D$ desc,flamingo,228,86,0.07529
GR $D$ desc,flamingo,228,87,0.07669
GR $D$ desc,flamingo,228,88,0.07597
GR $D$ desc,flamingo,228,89,0.07826
GR $D$ desc,flamingo,228,90,0.07916
GR $D$ desc,flamingo,228,91,0.07955
GR $D$ desc,flamingo,228,92,0.07843
GR $D$ desc,flamingo,228,93,0.08291
GR $D$ desc,flamingo,228,94,0.08157
GR $D$ desc,flamingo,228,95,0.08123
GR $D$ desc,flamingo,228,96,0.08459
GR $D$ desc,flamingo,228,97,0.08106
GR $D$ desc,flamingo,228,98,0.08246
GR $D$ desc,flamingo,228,99,0.08095
GR $D$ desc,flamingo,228,100,0.07899
GR $D$ desc,flamingo,228,101,0.08067
GR $D$ desc,flamingo,228,102,0.08168
GR $D$ desc,flamingo,228,103,0.08062
GR $D$ desc,flamingo,228,104,0.08062
GR $D$ desc,flamingo,228,105,0.07798
GR $D$ desc,flamingo,228,106,0.08168
GR $D$ desc,flamingo,228,107,0.08241
GR $D$ desc,flamingo,228,108,0.08622
GR $D$ desc,flamingo,228,109,0.08667
GR $D$ desc,flamingo,228,110,0.08807
GR $D$ desc,flamingo,228,111,0.08655
GR $D$ desc,flamingo,228,112,0.08482
GR $D$ desc,flamingo,228,113,0.08543
GR $D$ desc,flamingo,228,114,0.08594
GR $D$ desc,flamingo,228,115,0.08571
GR $D$ desc,flamingo,228,116,0.08812
GR $D$ desc,flamingo,228,117,0.0893
GR $D$ desc,flamingo,228,118,0.08611
GR $D$ desc,flamingo,228,119,0.0893
GR $D$ desc,flamingo,228,120,0.08952
GR $D$ desc,flamingo,228,121,0.08431
GR $D$ desc,flamingo,228,122,0.08459
GR $D$ desc,flamingo,228,123,0.08594
GR $D$ desc,flamingo,228,124,0.08801
GR $D$ desc,flamingo,228,125,0.08919
GR $D$ desc,flamingo,228,126,0.09036
GR $D$ desc,flamingo,228,127,0.093
GR $D$ desc,flamingo,228,128,0.09199
GR $D$ desc,flamingo,228,129,0.09255
GR $D$ desc,flamingo,228,130,0.09053
GR $D$ desc,flamingo,228,131,0.09109
GR $D$ desc,flamingo,228,132,0.09053
GR $D$ desc,flamingo,228,133,0.09031
GR $D$ desc,flamingo,228,134,0.09289
GR $D$ desc,flamingo,228,135,0.09776
GR $D$ desc,flamingo,228,136,0.09546
GR $D$ desc,flamingo,228,137,0.09597
GR $D$ desc,flamingo,228,138,0.09294
GR $D$ desc,flamingo,228,139,0.09658
GR $D$ desc,flamingo,228,140,0.09742
GR $D$ desc,flamingo,228,141,0.09669
GR $D$ desc,flamingo,228,142,0.09754
GR $D$ desc,flamingo,228,143,0.09434
GR $D$ desc,flamingo,228,144,0.09569
GR $D$ desc,flamingo,228,145,0.09434
GR $D$ desc,flamingo,228,146,0.09681
GR $D$ desc,flamingo,228,147,0.09518
GR $D$ desc,flamingo,228,148,0.09838
GR $D$ desc,flamingo,228,149,0.09804
GR $D$ desc,flamingo,228,150,0.09608
GR $D$ desc,flamingo,228,151,0.09529
GR $D$ desc,flamingo,228,152,0.09457
GR $D$ desc,flamingo,228,153,0.09591
GR $D$ desc,flamingo,228,154,0.09692
GR $D$ desc,flamingo,228,155,0.09608
GR $D$ desc,flamingo,228,156,0.09681
GR $D$ desc,flamingo,228,157,0.09613
GR $D$ desc,flamingo,228,158,0.10168
GR $D$ desc,flamingo,228,159,0.10342
GR $D$ desc,flamingo,228,160,0.10448
GR $D$ desc,flamingo,228,161,0.10807
GR $D$ desc,flamingo,228,162,0.10952
GR $D$ desc,flamingo,228,163,0.10857
GR $D$ desc,flamingo,228,164,0.10835
GR $D$ desc,flamingo,228,165,0.11148
GR $D$ desc,flamingo,228,166,0.10818
GR $D$ desc,flamingo,228,167,0.10527
GR $D$ desc,flamingo,228,168,0.10667
GR $D$ desc,flamingo,228,169,0.10487
GR $D$ desc,flamingo,228,170,0.10353
GR $D$ desc,flamingo,228,171,0.10835
GR $D$ desc,flamingo,228,172,0.11014
GR $D$ desc,flamingo,228,173,0.11345
GR $D$ desc,flamingo,228,174,0.11389
GR $D$ desc,flamingo,228,175,0.11373
GR $D$ desc,flamingo,228,176,0.1144
GR $D$ desc,flamingo,228,177,0.11445
GR $D$ desc,flamingo,228,178,0.1163
GR $D$ desc,flamingo,228,179,0.11619
GR $D$ desc,flamingo,228,180,0.11574
GR $D$ desc,flamingo,228,181,0.11098
GR $D$ desc,flamingo,228,182,0.11014
GR $D$ desc,flamingo,228,183,0.10964
GR $D$ desc,flamingo,228,184,0.10818
GR $D$ desc,flamingo,228,185,0.10969
GR $D$ desc,flamingo,228,186,0.11053
GR $D$ desc,flamingo,228,187,0.11059
GR $D$ desc,flamingo,228,188,0.11244
GR $D$ desc,flamingo,228,189,0.1135
GR $D$ desc,flamingo,228,190,0.11244
GR $D$ desc,flamingo,228,191,0.11132
GR $D$ desc,flamingo,228,192,0.1098
GR $D$ desc,flamingo,228,193,0.11188
GR $D$ desc,flamingo,228,194,0.1116
GR $D$ desc,flamingo,228,195,0.11076
GR $D$ desc,flamingo,228,196,0.11389
GR $D$ desc,flamingo,228,197,0.11311
GR $D$ desc,flamingo,228,198,0.1112
GR $D$ desc,flamingo,228,199,0.10896
GR $D$ desc,flamingo,228,200,0.10655
GR $D$ desc,football,115,2,0.02507
GR $D$ desc,football,115,3,0.05573
GR $D$ desc,football,115,4,0.03241
GR $D$ desc,football,115,5,0.01998
GR $D$ desc,football,115,6,0.01923
GR $D$ desc,football,115,7,0.00494
GR $D$ desc,football,115,8,-0.0003
GR $D$ desc,football,115,9,-0.00724
GR $D$ desc,football,115,10,0.00534
GR $D$ desc,football,115,11,0.01618
GR $D$ desc,football,115,12,0.01623
GR $D$ desc,football,115,13,0.01803
GR $D$ desc,football,115,14,0.01039
GR $D$ desc,football,115,15,0.01908
GR $D$ desc,football,115,16,0.01733
GR $D$ desc,football,115,17,0.01129
GR $D$ desc,football,115,18,0.00829
GR $D$ desc,football,115,19,0.01358
GR $D$ desc,football,115,20,0.01613
GR $D$ desc,football,115,21,0.01923
GR $D$ desc,football,115,22,0.02482
GR $D$ desc,football,115,23,0.02002
GR $D$ desc,football,115,24,0.02407
GR $D$ desc,football,115,25,0.03131
GR $D$ desc,football,115,26,0.03401
GR $D$ desc,football,115,27,0.04185
GR $D$ desc,football,115,28,0.0407
GR $D$ desc,football,115,29,0.03875
GR $D$ desc,football,115,30,0.02747
GR $D$ desc,football,115,31,0.02717
GR $D$ desc,football,115,32,0.02697
GR $D$ desc,football,115,33,0.02702
GR $D$ desc,football,115,34,0.03271
GR $D$ desc,football,115,35,0.03376
GR $D$ desc,football,115,36,0.02811
GR $D$ desc,football,115,37,0.02132
GR $D$ desc,football,115,38,0.02477
GR $D$ desc,football,115,39,0.02162
GR $D$ desc,football,115,40,0.02507
GR $D$ desc,football,115,41,0.02632
GR $D$ desc,football,115,42,0.02482
GR $D$ desc,football,115,43,0.02297
GR $D$ desc,football,115,44,0.02732
GR $D$ desc,football,115,45,0.03181
GR $D$ desc,football,115,46,0.03071
GR $D$ desc,football,115,47,0.02976
GR $D$ desc,football,115,48,0.03401
GR $D$ desc,football,115,49,0.0362
GR $D$ desc,football,115,50,0.03251
GR $D$ desc,football,115,51,0.02572
GR $D$ desc,football,115,52,0.02217
GR $D$ desc,football,115,53,0.02212
GR $D$ desc,football,115,54,0.02557
GR $D$ desc,football,115,55,0.03091
GR $D$ desc,football,115,56,0.02767
GR $D$ desc,football,115,57,0.02422
GR $D$ desc,football,115,58,0.02537
GR $D$ desc,football,115,59,0.02027
GR $D$ desc,football,115,60,0.02147
GR $D$ desc,football,115,61,0.02512
GR $D$ desc,football,115,62,0.02247
GR $D$ desc,football,115,63,0.02117
GR $D$ desc,football,115,64,0.02122
GR $D$ desc,football,115,65,0.02162
GR $D$ desc,football,115,66,0.02052
GR $D$ desc,football,115,67,0.01643
GR $D$ desc,football,115,68,0.01448
GR $D$ desc,football,115,69,0.01174
GR $D$ desc,football,115,70,0.01288
GR $D$ desc,football,115,71,0.01029
GR $D$ desc,football,115,72,0.01059
GR $D$ desc,football,115,73,0.01263
GR $D$ desc,football,115,74,0.01019
GR $D$ desc,football,115,75,0.01139
GR $D$ desc,football,115,76,0.01313
GR $D$ desc,football,115,77,0.01368
GR $D$ desc,football,115,78,0.01139
GR $D$ desc,football,115,79,0.01189
GR $D$ desc,football,115,80,0.01054
GR $D$ desc,football,115,81,0.00974
GR $D$ desc,football,115,82,0.00769
GR $D$ desc,football,115,83,0.00964
GR $D$ desc,football,115,84,0.01154
GR $D$ desc,football,115,85,0.01199
GR $D$ desc,football,115,86,0.01154
GR $D$ desc,football,115,87,0.01348
GR $D$ desc,football,115,88,0.01039
GR $D$ desc,football,115,89,0.00974
GR $D$ desc,football,115,90,0.00934
GR $D$ desc,football,115,91,0.01323
GR $D$ desc,football,115,92,0.01563
GR $D$ desc,football,115,93,0.02092
GR $D$ desc,football,115,94,0.02047
GR $D$ desc,football,115,95,0.02327
GR $D$ desc,football,115,96,0.02442
GR $D$ desc,football,115,97,0.02332
GR $D$ desc,football,115,98,0.02287
GR $D$ desc,football,115,99,0.02167
GR $D$ desc,football,115,100,0.02322
GR $D$ desc,football,115,101,0.02282
GR $D$ desc,football,115,102,0.02277
GR $D$ desc,football,115,103,0.02402
GR $D$ desc,football,115,104,0.02457
GR $D$ desc,football,115,105,0.02022
GR $D$ desc,football,115,106,0.01888
GR $D$ desc,football,115,107,0.01723
GR $D$ desc,football,115,108,0.01718
GR $D$ desc,football,115,109,0.01728
GR $D$ desc,football,115,110,0.01933
GR $D$ desc,football,115,111,0.01763
GR $D$ desc,football,115,112,0.01968
GR $D$ desc,football,115,113,0.01958
GR $D$ desc,football,115,114,0.02162
GR $D$ desc,football,115,115,0.01918
GR $D$ desc,football,115,116,0.02302
GR $D$ desc,football,115,117,0.02312
GR $D$ desc,football,115,118,0.02457
GR $D$ desc,football,115,119,0.02787
GR $D$ desc,football,115,120,0.02632
GR $D$ desc,football,115,121,0.02966
GR $D$ desc,football,115,122,0.02931
GR $D$ desc,football,115,123,0.02682
GR $D$ desc,football,115,124,0.02432
GR $D$ desc,football,115,125,0.02492
GR $D$ desc,football,115,126,0.02477
GR $D$ desc,football,115,127,0.02112
GR $D$ desc,football,115,128,0.02112
GR $D$ desc,football,115,129,0.02122
GR $D$ desc,football,115,130,0.01303
GR $D$ desc,football,115,131,0.01258
GR $D$ desc,football,115,132,0.01258
GR $D$ desc,football,115,133,0.01203
GR $D$ desc,football,115,134,0.00969
GR $D$ desc,football,115,135,0.00964
GR $D$ desc,football,115,136,0.00909
GR $D$ desc,football,115,137,0.01124
GR $D$ desc,football,115,138,0.01169
GR $D$ desc,football,115,139,0.00789
GR $D$ desc,football,115,140,0.00899
GR $D$ desc,football,115,141,0.00804
GR $D$ desc,football,115,142,0.00949
GR $D$ desc,football,115,143,0.00834
GR $D$ desc,football,115,144,0.00519
GR $D$ desc,football,115,145,0.00414
GR $D$ desc,football,115,146,0.00464
GR $D$ desc,football,115,147,0.00639
GR $D$ desc,football,115,148,0.0034
GR $D$ desc,football,115,149,0.0027
GR $D$ desc,football,115,150,0.0012
GR $D$ desc,football,115,151,0.0019
GR $D$ desc,football,115,152,-0.00035
GR $D$ desc,football,115,153,0.0016
GR $D$ desc,football,115,154,0.00554
GR $D$ desc,football,115,155,0.00439
GR $D$ desc,football,115,156,0.00165
GR $D$ desc,football,115,157,0.00315
GR $D$ desc,football,115,158,0.0034
GR $D$ desc,football,115,159,0.00629
GR $D$ desc,football,115,160,0.00739
GR $D$ desc,football,115,161,0.01189
GR $D$ desc,football,115,162,0.01653
GR $D$ desc,football,115,163,0.01568
GR $D$ desc,football,115,164,0.01823
GR $D$ desc,football,115,165,0.01933
GR $D$ desc,football,115,166,0.02167
GR $D$ desc,football,115,167,0.01958
GR $D$ desc,football,115,168,0.02122
GR $D$ desc,football,115,169,0.01783
GR $D$ desc,football,115,170,0.01888
GR $D$ desc,football,115,171,0.01888
GR $D$ desc,football,115,172,0.02202
GR $D$ desc,football,115,173,0.02262
GR $D$ desc,football,115,174,0.01998
GR $D$ desc,football,115,175,0.01933
GR $D$ desc,football,115,176,0.01928
GR $D$ desc,football,115,177,0.02147
GR $D$ desc,football,115,178,0.01923
GR $D$ desc,football,115,179,0.02032
GR $D$ desc,football,115,180,0.02307
GR $D$ desc,football,115,181,0.02257
GR $D$ desc,football,115,182,0.02247
GR $D$ desc,football,115,183,0.02217
GR $D$ desc,football,115,184,0.02002
GR $D$ desc,football,115,185,0.02032
GR $D$ desc,football,115,186,0.02212
GR $D$ desc,football,115,187,0.02322
GR $D$ desc,football,115,188,0.02132
GR $D$ desc,football,115,189,0.02027
GR $D$ desc,football,115,190,0.02277
GR $D$ desc,football,115,191,0.02452
GR $D$ desc,football,115,192,0.02687
GR $D$ desc,football,115,193,0.03006
GR $D$ desc,football,115,194,0.02976
GR $D$ desc,football,115,195,0.02941
GR $D$ desc,football,115,196,0.02801
GR $D$ desc,football,115,197,0.02801
GR $D$ desc,football,115,198,0.02787
GR $D$ desc,football,115,199,0.02757
GR $D$ desc,football,115,200,0.02966
GR $D$ desc,gap_junction_herm,460,2,0.05555
GR $D$ desc,gap_junction_herm,460,3,0.07201
GR $D$ desc,gap_junction_herm,460,4,0.05255
GR $D$ desc,gap_junction_herm,460,5,0.04373
GR $D$ desc,gap_junction_herm,460,6,0.03967
GR $D$ desc,gap_junction_herm,460,7,0.03876
GR $D$ desc,gap_junction_herm,460,8,0.03614
GR $D$ desc,gap_junction_herm,460,9,0.04673
GR $D$ desc,gap_junction_herm,460,10,0.04379
GR $D$ desc,gap_junction_herm,460,11,0.02855
GR $D$ desc,gap_junction_herm,460,12,0.03646
GR $D$ desc,gap_junction_herm,460,13,0.04111
GR $D$ desc,gap_junction_herm,460,14,0.04854
GR $D$ desc,gap_junction_herm,460,15,0.03732
GR $D$ desc,gap_junction_herm,460,16,0.03443
GR $D$ desc,gap_junction_herm,460,17,0.04245
GR $D$ desc,gap_junction_herm,460,18,0.04218
GR $D$ desc,gap_junction_herm,460,19,0.04207
GR $D$ desc,gap_junction_herm,460,20,0.03368
GR $D$ desc,gap_junction_herm,460,21,0.02914
GR $D$ desc,gap_junction_herm,460,22,0.02219
GR $D$ desc,gap_junction_herm,460,23,0.01721
GR $D$ desc,gap_junction_herm,460,24,0.01732
GR $D$ desc,gap_junction_herm,460,25,0.00626
GR $D$ desc,gap_junction_herm,460,26,-0.00182
GR $D$ desc,gap_junction_herm,460,27,-0.00829
GR $D$ desc,gap_junction_herm,460,28,-0.00588
GR $D$ desc,gap_junction_herm,460,29,-0.00936
GR $D$ desc,gap_junction_herm,460,30,-0.01246
GR $D$ desc,gap_junction_herm,460,31,-0.01037
GR $D$ desc,gap_junction_herm,460,32,-0.01048
GR $D$ desc,gap_junction_herm,460,33,-0.00572
GR $D$ desc,gap_junction_herm,460,34,0.00246
GR $D$ desc,gap_junction_herm,460,35,0.00412
GR $D$ desc,gap_junction_herm,460,36,0.00176
GR $D$ desc,gap_junction_herm,460,37,-0.00481
GR $D$ desc,gap_junction_herm,460,38,-0.00513
GR $D$ desc,gap_junction_herm,460,39,-0.0046
GR $D$ desc,gap_junction_herm,460,40,-0.00374
GR $D$ desc,gap_junction_herm,460,41,-0.00732
GR $D$ desc,gap_junction_herm,460,42,-0.00636
GR $D$ desc,gap_junction_herm,460,43,-0.00449
GR $D$ desc,gap_junction_herm,460,44,-0.0016
GR $D$ desc,gap_junction_herm,460,45,0.00492
GR $D$ desc,gap_junction_herm,460,46,0.0031
GR $D$ desc,gap_junction_herm,460,47,0.00968
GR $D$ desc,gap_junction_herm,460,48,0.01026
GR $D$ desc,gap_junction_herm,460,49,0.00658
GR $D$ desc,gap_junction_herm,460,50,0.00374
GR $D$ desc,gap_junction_herm,460,51,0.00037
GR $D$ desc,gap_junction_herm,460,52,-0.00465
GR $D$ desc,gap_junction_herm,460,53,-0.00663
GR $D$ desc,gap_junction_herm,460,54,-0.01053
GR $D$ desc,gap_junction_herm,460,55,-0.01358
GR $D$ desc,gap_junction_herm,460,56,-0.0178
GR $D$ desc,gap_junction_herm,460,57,-0.02636
GR $D$ desc,gap_junction_herm,460,58,-0.02732
GR $D$ desc,gap_junction_herm,460,59,-0.02395
GR $D$ desc,gap_junction_herm,460,60,-0.02342
GR $D$ desc,gap_junction_herm,460,61,-0.02347
GR $D$ desc,gap_junction_herm,460,62,-0.01919
GR $D$ desc,gap_junction_herm,460,63,-0.01983
GR $D$ desc,gap_junction_herm,460,64,-0.01171
GR $D$ desc,gap_junction_herm,460,65,-0.01283
GR $D$ desc,gap_junction_herm,460,66,-0.01048
GR $D$ desc,gap_junction_herm,460,67,-0.00984
GR $D$ desc,gap_junction_herm,460,68,-0.00433
GR $D$ desc,gap_junction_herm,460,69,-0.00626
GR $D$ desc,gap_junction_herm,460,70,-0.00882
GR $D$ desc,gap_junction_herm,460,71,-0.00914
GR $D$ desc,gap_junction_herm,460,72,-0.01246
